img21_patch_0   	 TEM_VASOS 
img32_patch_175   	 NAO_TEM_VASOS 
img32_patch_176   	 NAO_TEM_VASOS 
img32_patch_177   	 TEM_VASOS 
img32_patch_178   	 TEM_VASOS 
img32_patch_179   	 TEM_VASOS 
img32_patch_180   	 TEM_VASOS 
img32_patch_181   	 NAO_TEM_VASOS 
img32_patch_182   	 NAO_TEM_VASOS 
img32_patch_183   	 TEM_VASOS 
img32_patch_184   	 TEM_VASOS 
img32_patch_185   	 TEM_VASOS 
img32_patch_186   	 NAO_TEM_VASOS 
img32_patch_187   	 TEM_VASOS 
img32_patch_188   	 NAO_TEM_VASOS 
img32_patch_189   	 NAO_TEM_VASOS 
img32_patch_190   	 NAO_TEM_VASOS 
img32_patch_191   	 NAO_TEM_VASOS 
img32_patch_192   	 NAO_TEM_VASOS 
img32_patch_193   	 NAO_TEM_VASOS 
img32_patch_194   	 NAO_TEM_VASOS 
img32_patch_195   	 TEM_VASOS 
img32_patch_196   	 TEM_VASOS 
img32_patch_197   	 TEM_VASOS 
img32_patch_198   	 NAO_TEM_VASOS 
img32_patch_199   	 TEM_VASOS 
img32_patch_200   	 NAO_TEM_VASOS 
img32_patch_201   	 TEM_VASOS 
img32_patch_202   	 TEM_VASOS 
img32_patch_203   	 NAO_TEM_VASOS 
img32_patch_204   	 TEM_VASOS 
img32_patch_205   	 NAO_TEM_VASOS 
img32_patch_206   	 NAO_TEM_VASOS 
img32_patch_207   	 TEM_VASOS 
img32_patch_208   	 NAO_TEM_VASOS 
img32_patch_209   	 NAO_TEM_VASOS 
img32_patch_210   	 NAO_TEM_VASOS 
img32_patch_211   	 NAO_TEM_VASOS 
img32_patch_212   	 TEM_VASOS 
img32_patch_213   	 TEM_VASOS 
img32_patch_214   	 NAO_TEM_VASOS 
img32_patch_215   	 NAO_TEM_VASOS 
img32_patch_216   	 NAO_TEM_VASOS 
img32_patch_217   	 NAO_TEM_VASOS 
img32_patch_218   	 TEM_VASOS 
img32_patch_219   	 TEM_VASOS 
img32_patch_220   	 TEM_VASOS 
img32_patch_221   	 NAO_TEM_VASOS 
img32_patch_222   	 NAO_TEM_VASOS 
img32_patch_223   	 TEM_VASOS 
img32_patch_224   	 NAO_TEM_VASOS 
img32_patch_225   	 TEM_VASOS 
img32_patch_226   	 NAO_TEM_VASOS 
img32_patch_227   	 TEM_VASOS 
img32_patch_228   	 TEM_VASOS 
img32_patch_229   	 TEM_VASOS 
img32_patch_230   	 NAO_TEM_VASOS 
img32_patch_231   	 NAO_TEM_VASOS 
img32_patch_232   	 NAO_TEM_VASOS 
img32_patch_233   	 TEM_VASOS 
img32_patch_234   	 TEM_VASOS 
img32_patch_235   	 NAO_TEM_VASOS 
img32_patch_236   	 TEM_VASOS 
img32_patch_237   	 TEM_VASOS 
img32_patch_238   	 NAO_TEM_VASOS 
img32_patch_239   	 NAO_TEM_VASOS 
img32_patch_240   	 NAO_TEM_VASOS 
img32_patch_241   	 TEM_VASOS 
img32_patch_242   	 TEM_VASOS 
img32_patch_243   	 TEM_VASOS 
img32_patch_244   	 NAO_TEM_VASOS 
img32_patch_245   	 NAO_TEM_VASOS 
img32_patch_246   	 NAO_TEM_VASOS 
img32_patch_247   	 TEM_VASOS 
img32_patch_248   	 TEM_VASOS 
img32_patch_249   	 TEM_VASOS 
img32_patch_250   	 TEM_VASOS 
img32_patch_251   	 TEM_VASOS 
img32_patch_252   	 TEM_VASOS 
img32_patch_253   	 TEM_VASOS 
img32_patch_254   	 TEM_VASOS 
img32_patch_255   	 TEM_VASOS 
img32_patch_256   	 NAO_TEM_VASOS 
img32_patch_257   	 NAO_TEM_VASOS 
img32_patch_258   	 TEM_VASOS 
img32_patch_259   	 TEM_VASOS 
img32_patch_260   	 TEM_VASOS 
img32_patch_261   	 TEM_VASOS 
img32_patch_262   	 TEM_VASOS 
img32_patch_263   	 TEM_VASOS 
img32_patch_264   	 TEM_VASOS 
img32_patch_265   	 TEM_VASOS 
img32_patch_266   	 TEM_VASOS 
img32_patch_267   	 TEM_VASOS 
img33_patch_0   	 NAO_TEM_VASOS 
img33_patch_1   	 NAO_TEM_VASOS 
img33_patch_2   	 NAO_TEM_VASOS 
img33_patch_3   	 NAO_TEM_VASOS 
img33_patch_4   	 NAO_TEM_VASOS 
img33_patch_5   	 NAO_TEM_VASOS 
img33_patch_6   	 NAO_TEM_VASOS 
img33_patch_7   	 TEM_VASOS 
img33_patch_8   	 NAO_TEM_VASOS 
img33_patch_9   	 NAO_TEM_VASOS 
img33_patch_10   	 TEM_VASOS 
img33_patch_11   	 NAO_TEM_VASOS 
img33_patch_12   	 NAO_TEM_VASOS 
img33_patch_13   	 NAO_TEM_VASOS 
img33_patch_14   	 NAO_TEM_VASOS 
img33_patch_15   	 TEM_VASOS 
img33_patch_16   	 NAO_TEM_VASOS 
img33_patch_17   	 NAO_TEM_VASOS 
img33_patch_18   	 TEM_VASOS 
img33_patch_19   	 TEM_VASOS 
img33_patch_20   	 NAO_TEM_VASOS 
img33_patch_21   	 NAO_TEM_VASOS 
img33_patch_22   	 NAO_TEM_VASOS 
img33_patch_23   	 NAO_TEM_VASOS 
img33_patch_24   	 NAO_TEM_VASOS 
img33_patch_25   	 NAO_TEM_VASOS 
img33_patch_26   	 TEM_VASOS 
img33_patch_27   	 NAO_TEM_VASOS 
img33_patch_28   	 NAO_TEM_VASOS 
img33_patch_29   	 NAO_TEM_VASOS 
img33_patch_30   	 TEM_VASOS 
img33_patch_31   	 TEM_VASOS 
img33_patch_32   	 NAO_TEM_VASOS 
img33_patch_33   	 TEM_VASOS 
img33_patch_34   	 NAO_TEM_VASOS 
img33_patch_35   	 NAO_TEM_VASOS 
img33_patch_36   	 NAO_TEM_VASOS 
img33_patch_37   	 NAO_TEM_VASOS 
img33_patch_38   	 NAO_TEM_VASOS 
img33_patch_39   	 TEM_VASOS 
img33_patch_40   	 TEM_VASOS 
img33_patch_41   	 NAO_TEM_VASOS 
img33_patch_42   	 TEM_VASOS 
img33_patch_43   	 NAO_TEM_VASOS 
img33_patch_44   	 TEM_VASOS 
img33_patch_45   	 TEM_VASOS 
img33_patch_46   	 TEM_VASOS 
img33_patch_47   	 TEM_VASOS 
img33_patch_48   	 NAO_TEM_VASOS 
img33_patch_49   	 NAO_TEM_VASOS 
img33_patch_50   	 NAO_TEM_VASOS 
img33_patch_51   	 NAO_TEM_VASOS 
img33_patch_52   	 NAO_TEM_VASOS 
img33_patch_53   	 NAO_TEM_VASOS 
img33_patch_54   	 TEM_VASOS 
img33_patch_55   	 TEM_VASOS 
img33_patch_56   	 TEM_VASOS 
img33_patch_57   	 NAO_TEM_VASOS 
img33_patch_58   	 TEM_VASOS 
img33_patch_59   	 NAO_TEM_VASOS 
img33_patch_60   	 TEM_VASOS 
img33_patch_61   	 NAO_TEM_VASOS 
img33_patch_62   	 TEM_VASOS 
img33_patch_63   	 TEM_VASOS 
img33_patch_64   	 NAO_TEM_VASOS 
img33_patch_65   	 NAO_TEM_VASOS 
img33_patch_66   	 NAO_TEM_VASOS 
img33_patch_67   	 TEM_VASOS 
img33_patch_68   	 NAO_TEM_VASOS 
img33_patch_69   	 TEM_VASOS 
img33_patch_70   	 TEM_VASOS 
img33_patch_71   	 NAO_TEM_VASOS 
img33_patch_72   	 TEM_VASOS 
img33_patch_73   	 NAO_TEM_VASOS 
img33_patch_74   	 TEM_VASOS 
img33_patch_75   	 TEM_VASOS 
img33_patch_76   	 NAO_TEM_VASOS 
img33_patch_77   	 TEM_VASOS 
img33_patch_78   	 TEM_VASOS 
img33_patch_79   	 TEM_VASOS 
img33_patch_80   	 TEM_VASOS 
img33_patch_81   	 TEM_VASOS 
img33_patch_82   	 TEM_VASOS 
img33_patch_83   	 NAO_TEM_VASOS 
img33_patch_84   	 NAO_TEM_VASOS 
img33_patch_85   	 TEM_VASOS 
img33_patch_86   	 NAO_TEM_VASOS 
img33_patch_87   	 TEM_VASOS 
img33_patch_88   	 NAO_TEM_VASOS 
img33_patch_89   	 TEM_VASOS 
img33_patch_90   	 NAO_TEM_VASOS 
img33_patch_91   	 TEM_VASOS 
img33_patch_92   	 TEM_VASOS 
img33_patch_93   	 TEM_VASOS 
img33_patch_94   	 TEM_VASOS 
img33_patch_95   	 TEM_VASOS 
img33_patch_96   	 NAO_TEM_VASOS 
img33_patch_97   	 NAO_TEM_VASOS 
img33_patch_98   	 TEM_VASOS 
img33_patch_99   	 TEM_VASOS 
img33_patch_100   	 NAO_TEM_VASOS 
img33_patch_101   	 NAO_TEM_VASOS 
img33_patch_102   	 NAO_TEM_VASOS 
img33_patch_103   	 TEM_VASOS 
img33_patch_104   	 TEM_VASOS 
img33_patch_105   	 NAO_TEM_VASOS 
img33_patch_106   	 NAO_TEM_VASOS 
img33_patch_107   	 NAO_TEM_VASOS 
img33_patch_108   	 TEM_VASOS 
img33_patch_109   	 TEM_VASOS 
img33_patch_110   	 TEM_VASOS 
img33_patch_111   	 TEM_VASOS 
img33_patch_112   	 TEM_VASOS 
img33_patch_113   	 TEM_VASOS 
img33_patch_114   	 TEM_VASOS 
img33_patch_115   	 NAO_TEM_VASOS 
img33_patch_116   	 TEM_VASOS 
img33_patch_117   	 NAO_TEM_VASOS 
img33_patch_118   	 NAO_TEM_VASOS 
img33_patch_119   	 NAO_TEM_VASOS 
img33_patch_120   	 NAO_TEM_VASOS 
img33_patch_121   	 TEM_VASOS 
img33_patch_122   	 TEM_VASOS 
img33_patch_123   	 TEM_VASOS 
img33_patch_124   	 TEM_VASOS 
img33_patch_125   	 TEM_VASOS 
img33_patch_126   	 TEM_VASOS 
img33_patch_127   	 NAO_TEM_VASOS 
img33_patch_128   	 TEM_VASOS 
img33_patch_129   	 TEM_VASOS 
img33_patch_130   	 NAO_TEM_VASOS 
img33_patch_131   	 NAO_TEM_VASOS 
img33_patch_132   	 NAO_TEM_VASOS 
img33_patch_133   	 NAO_TEM_VASOS 
img33_patch_134   	 TEM_VASOS 
img33_patch_135   	 NAO_TEM_VASOS 
img33_patch_136   	 NAO_TEM_VASOS 
img33_patch_137   	 NAO_TEM_VASOS 
img33_patch_138   	 NAO_TEM_VASOS 
img33_patch_139   	 NAO_TEM_VASOS 
img33_patch_140   	 NAO_TEM_VASOS 
img33_patch_141   	 TEM_VASOS 
img33_patch_142   	 NAO_TEM_VASOS 
img33_patch_143   	 NAO_TEM_VASOS 
img33_patch_144   	 TEM_VASOS 
img33_patch_145   	 TEM_VASOS 
img33_patch_146   	 TEM_VASOS 
img33_patch_147   	 TEM_VASOS 
img33_patch_148   	 NAO_TEM_VASOS 
img33_patch_149   	 NAO_TEM_VASOS 
img33_patch_150   	 NAO_TEM_VASOS 
img33_patch_151   	 NAO_TEM_VASOS 
img33_patch_152   	 TEM_VASOS 
img33_patch_153   	 NAO_TEM_VASOS 
img33_patch_154   	 NAO_TEM_VASOS 
img33_patch_155   	 NAO_TEM_VASOS 
img33_patch_156   	 NAO_TEM_VASOS 
img33_patch_157   	 NAO_TEM_VASOS 
img33_patch_158   	 TEM_VASOS 
img33_patch_159   	 NAO_TEM_VASOS 
img33_patch_160   	 TEM_VASOS 
img33_patch_161   	 NAO_TEM_VASOS 
img33_patch_162   	 TEM_VASOS 
img33_patch_163   	 TEM_VASOS 
img33_patch_164   	 NAO_TEM_VASOS 
img33_patch_165   	 TEM_VASOS 
img33_patch_166   	 TEM_VASOS 
img33_patch_167   	 NAO_TEM_VASOS 
img33_patch_168   	 NAO_TEM_VASOS 
img33_patch_169   	 TEM_VASOS 
img33_patch_170   	 TEM_VASOS 
img33_patch_171   	 TEM_VASOS 
img33_patch_172   	 NAO_TEM_VASOS 
img33_patch_173   	 NAO_TEM_VASOS 
img33_patch_174   	 NAO_TEM_VASOS 
img33_patch_175   	 NAO_TEM_VASOS 
img33_patch_176   	 TEM_VASOS 
img33_patch_177   	 NAO_TEM_VASOS 
img33_patch_178   	 TEM_VASOS 
img33_patch_179   	 TEM_VASOS 
img33_patch_180   	 TEM_VASOS 
img33_patch_181   	 TEM_VASOS 
img33_patch_182   	 NAO_TEM_VASOS 
img33_patch_183   	 TEM_VASOS 
img33_patch_184   	 TEM_VASOS 
img33_patch_185   	 TEM_VASOS 
img33_patch_186   	 TEM_VASOS 
img33_patch_187   	 NAO_TEM_VASOS 
img33_patch_188   	 NAO_TEM_VASOS 
img33_patch_189   	 TEM_VASOS 
img33_patch_190   	 NAO_TEM_VASOS 
img33_patch_191   	 TEM_VASOS 
img33_patch_192   	 NAO_TEM_VASOS 
img33_patch_193   	 NAO_TEM_VASOS 
img33_patch_194   	 TEM_VASOS 
img33_patch_195   	 TEM_VASOS 
img33_patch_196   	 TEM_VASOS 
img33_patch_197   	 NAO_TEM_VASOS 
img33_patch_198   	 TEM_VASOS 
img33_patch_199   	 NAO_TEM_VASOS 
img33_patch_200   	 NAO_TEM_VASOS 
img33_patch_201   	 TEM_VASOS 
img33_patch_202   	 TEM_VASOS 
img33_patch_203   	 NAO_TEM_VASOS 
img33_patch_204   	 NAO_TEM_VASOS 
img33_patch_205   	 TEM_VASOS 
img33_patch_206   	 TEM_VASOS 
img33_patch_207   	 NAO_TEM_VASOS 
img33_patch_208   	 NAO_TEM_VASOS 
img33_patch_209   	 TEM_VASOS 
img33_patch_210   	 NAO_TEM_VASOS 
img33_patch_211   	 TEM_VASOS 
img33_patch_212   	 TEM_VASOS 
img33_patch_213   	 NAO_TEM_VASOS 
img33_patch_214   	 NAO_TEM_VASOS 
img33_patch_215   	 TEM_VASOS 
img33_patch_216   	 TEM_VASOS 
img33_patch_217   	 TEM_VASOS 
img33_patch_218   	 TEM_VASOS 
img33_patch_219   	 TEM_VASOS 
img33_patch_220   	 NAO_TEM_VASOS 
img33_patch_221   	 NAO_TEM_VASOS 
img33_patch_222   	 TEM_VASOS 
img33_patch_223   	 TEM_VASOS 
img33_patch_224   	 NAO_TEM_VASOS 
img33_patch_225   	 TEM_VASOS 
img33_patch_226   	 TEM_VASOS 
img33_patch_227   	 TEM_VASOS 
img33_patch_228   	 NAO_TEM_VASOS 
img33_patch_229   	 NAO_TEM_VASOS 
img33_patch_230   	 TEM_VASOS 
img33_patch_231   	 NAO_TEM_VASOS 
img33_patch_232   	 NAO_TEM_VASOS 
img33_patch_233   	 NAO_TEM_VASOS 
img33_patch_234   	 TEM_VASOS 
img33_patch_235   	 TEM_VASOS 
img33_patch_236   	 TEM_VASOS 
img33_patch_237   	 TEM_VASOS 
img33_patch_238   	 TEM_VASOS 
img33_patch_239   	 NAO_TEM_VASOS 
img33_patch_240   	 TEM_VASOS 
img33_patch_241   	 TEM_VASOS 
img33_patch_242   	 NAO_TEM_VASOS 
img33_patch_243   	 TEM_VASOS 
img33_patch_244   	 TEM_VASOS 
img33_patch_245   	 NAO_TEM_VASOS 
img33_patch_246   	 TEM_VASOS 
img33_patch_247   	 NAO_TEM_VASOS 
img33_patch_248   	 NAO_TEM_VASOS 
img33_patch_249   	 TEM_VASOS 
img33_patch_250   	 TEM_VASOS 
img33_patch_251   	 TEM_VASOS 
img33_patch_252   	 TEM_VASOS 
img33_patch_253   	 TEM_VASOS 
img33_patch_254   	 TEM_VASOS 
img33_patch_255   	 TEM_VASOS 
img33_patch_256   	 TEM_VASOS 
img33_patch_257   	 NAO_TEM_VASOS 
img33_patch_258   	 NAO_TEM_VASOS 
img33_patch_259   	 NAO_TEM_VASOS 
img33_patch_260   	 NAO_TEM_VASOS 
img33_patch_261   	 TEM_VASOS 
img33_patch_262   	 TEM_VASOS 
img33_patch_263   	 TEM_VASOS 
img33_patch_264   	 TEM_VASOS 
img33_patch_265   	 TEM_VASOS 
img33_patch_266   	 TEM_VASOS 
img33_patch_267   	 TEM_VASOS 
img33_patch_268   	 TEM_VASOS 
img33_patch_269   	 TEM_VASOS 
img33_patch_270   	 NAO_TEM_VASOS 
img33_patch_271   	 TEM_VASOS 
img33_patch_272   	 NAO_TEM_VASOS 
img34_patch_0   	 NAO_TEM_VASOS 
img34_patch_1   	 NAO_TEM_VASOS 
img34_patch_2   	 TEM_VASOS 
img34_patch_3   	 NAO_TEM_VASOS 
img34_patch_4   	 TEM_VASOS 
img34_patch_5   	 NAO_TEM_VASOS 
img34_patch_6   	 NAO_TEM_VASOS 
img34_patch_7   	 NAO_TEM_VASOS 
img34_patch_8   	 NAO_TEM_VASOS 
img34_patch_9   	 NAO_TEM_VASOS 
img34_patch_10   	 TEM_VASOS 
img34_patch_11   	 NAO_TEM_VASOS 
img34_patch_12   	 TEM_VASOS 
img34_patch_13   	 NAO_TEM_VASOS 
img34_patch_14   	 NAO_TEM_VASOS 
img34_patch_15   	 NAO_TEM_VASOS 
img34_patch_16   	 NAO_TEM_VASOS 
img34_patch_17   	 NAO_TEM_VASOS 
img34_patch_18   	 TEM_VASOS 
img34_patch_19   	 NAO_TEM_VASOS 
img34_patch_20   	 NAO_TEM_VASOS 
img34_patch_21   	 TEM_VASOS 
img34_patch_22   	 TEM_VASOS 
img34_patch_23   	 TEM_VASOS 
img34_patch_24   	 TEM_VASOS 
img34_patch_25   	 TEM_VASOS 
img34_patch_26   	 TEM_VASOS 
img34_patch_27   	 NAO_TEM_VASOS 
img34_patch_28   	 TEM_VASOS 
img34_patch_29   	 NAO_TEM_VASOS 
img34_patch_30   	 TEM_VASOS 
img34_patch_31   	 TEM_VASOS 
img34_patch_32   	 NAO_TEM_VASOS 
img34_patch_33   	 TEM_VASOS 
img34_patch_34   	 NAO_TEM_VASOS 
img34_patch_35   	 TEM_VASOS 
img34_patch_36   	 NAO_TEM_VASOS 
img34_patch_37   	 TEM_VASOS 
img34_patch_38   	 TEM_VASOS 
img34_patch_39   	 NAO_TEM_VASOS 
img34_patch_40   	 NAO_TEM_VASOS 
img34_patch_41   	 TEM_VASOS 
img34_patch_42   	 TEM_VASOS 
img34_patch_43   	 TEM_VASOS 
img34_patch_44   	 TEM_VASOS 
img34_patch_45   	 TEM_VASOS 
img34_patch_46   	 TEM_VASOS 
img34_patch_47   	 TEM_VASOS 
img34_patch_48   	 TEM_VASOS 
img34_patch_49   	 TEM_VASOS 
img34_patch_50   	 NAO_TEM_VASOS 
img34_patch_51   	 TEM_VASOS 
img34_patch_52   	 TEM_VASOS 
img34_patch_53   	 TEM_VASOS 
img34_patch_54   	 NAO_TEM_VASOS 
img34_patch_55   	 NAO_TEM_VASOS 
img34_patch_56   	 TEM_VASOS 
img34_patch_57   	 NAO_TEM_VASOS 
img34_patch_58   	 TEM_VASOS 
img34_patch_59   	 TEM_VASOS 
img34_patch_60   	 TEM_VASOS 
img34_patch_61   	 TEM_VASOS 
img34_patch_62   	 TEM_VASOS 
img34_patch_63   	 TEM_VASOS 
img34_patch_64   	 TEM_VASOS 
img34_patch_65   	 TEM_VASOS 
img34_patch_66   	 TEM_VASOS 
img34_patch_67   	 TEM_VASOS 
img34_patch_68   	 TEM_VASOS 
img34_patch_69   	 TEM_VASOS 
img34_patch_70   	 TEM_VASOS 
img34_patch_71   	 TEM_VASOS 
img34_patch_72   	 TEM_VASOS 
img34_patch_73   	 NAO_TEM_VASOS 
img34_patch_74   	 NAO_TEM_VASOS 
img34_patch_75   	 NAO_TEM_VASOS 
img34_patch_76   	 TEM_VASOS 
img34_patch_77   	 TEM_VASOS 
img34_patch_78   	 TEM_VASOS 
img34_patch_79   	 TEM_VASOS 
img34_patch_80   	 TEM_VASOS 
img34_patch_81   	 TEM_VASOS 
img34_patch_82   	 TEM_VASOS 
img34_patch_83   	 TEM_VASOS 
img34_patch_84   	 NAO_TEM_VASOS 
img34_patch_85   	 TEM_VASOS 
img34_patch_86   	 NAO_TEM_VASOS 
img34_patch_87   	 TEM_VASOS 
img34_patch_88   	 TEM_VASOS 
img34_patch_89   	 TEM_VASOS 
img34_patch_90   	 NAO_TEM_VASOS 
img34_patch_91   	 NAO_TEM_VASOS 
img34_patch_92   	 NAO_TEM_VASOS 
img34_patch_93   	 NAO_TEM_VASOS 
img34_patch_94   	 TEM_VASOS 
img34_patch_95   	 TEM_VASOS 
img34_patch_96   	 TEM_VASOS 
img34_patch_97   	 TEM_VASOS 
img34_patch_98   	 NAO_TEM_VASOS 
img34_patch_99   	 NAO_TEM_VASOS 
img34_patch_100   	 TEM_VASOS 
img34_patch_101   	 TEM_VASOS 
img34_patch_102   	 TEM_VASOS 
img34_patch_103   	 TEM_VASOS 
img34_patch_104   	 TEM_VASOS 
img34_patch_105   	 TEM_VASOS 
img34_patch_106   	 TEM_VASOS 
img34_patch_107   	 TEM_VASOS 
img34_patch_108   	 NAO_TEM_VASOS 
img34_patch_109   	 NAO_TEM_VASOS 
img34_patch_110   	 NAO_TEM_VASOS 
img34_patch_111   	 TEM_VASOS 
img34_patch_112   	 TEM_VASOS 
img34_patch_113   	 TEM_VASOS 
img34_patch_114   	 TEM_VASOS 
img34_patch_115   	 TEM_VASOS 
img34_patch_116   	 TEM_VASOS 
img34_patch_117   	 TEM_VASOS 
img34_patch_118   	 TEM_VASOS 
img34_patch_119   	 TEM_VASOS 
img34_patch_120   	 TEM_VASOS 
img34_patch_121   	 TEM_VASOS 
img34_patch_122   	 TEM_VASOS 
img34_patch_123   	 TEM_VASOS 
img34_patch_124   	 TEM_VASOS 
img34_patch_125   	 TEM_VASOS 
img34_patch_126   	 TEM_VASOS 
img34_patch_127   	 NAO_TEM_VASOS 
img34_patch_128   	 NAO_TEM_VASOS 
img34_patch_129   	 TEM_VASOS 
img34_patch_130   	 NAO_TEM_VASOS 
img34_patch_131   	 TEM_VASOS 
img34_patch_132   	 TEM_VASOS 
img34_patch_133   	 TEM_VASOS 
img34_patch_134   	 TEM_VASOS 
img34_patch_135   	 TEM_VASOS 
img34_patch_136   	 TEM_VASOS 
img34_patch_137   	 TEM_VASOS 
img34_patch_138   	 TEM_VASOS 
img34_patch_139   	 TEM_VASOS 
img34_patch_140   	 NAO_TEM_VASOS 
img34_patch_141   	 NAO_TEM_VASOS 
img34_patch_142   	 NAO_TEM_VASOS 
img34_patch_143   	 NAO_TEM_VASOS 
img34_patch_144   	 TEM_VASOS 
img34_patch_145   	 TEM_VASOS 
img34_patch_146   	 NAO_TEM_VASOS 
img34_patch_147   	 TEM_VASOS 
img34_patch_148   	 NAO_TEM_VASOS 
img34_patch_149   	 NAO_TEM_VASOS 
img34_patch_150   	 TEM_VASOS 
img34_patch_151   	 TEM_VASOS 
img34_patch_152   	 TEM_VASOS 
img34_patch_153   	 TEM_VASOS 
img34_patch_154   	 TEM_VASOS 
img34_patch_155   	 TEM_VASOS 
img34_patch_156   	 TEM_VASOS 
img34_patch_157   	 TEM_VASOS 
img34_patch_158   	 TEM_VASOS 
img34_patch_159   	 TEM_VASOS 
img34_patch_160   	 NAO_TEM_VASOS 
img34_patch_161   	 NAO_TEM_VASOS 
img34_patch_162   	 NAO_TEM_VASOS 
img34_patch_163   	 TEM_VASOS 
img34_patch_164   	 TEM_VASOS 
img34_patch_165   	 NAO_TEM_VASOS 
img34_patch_166   	 TEM_VASOS 
img34_patch_167   	 TEM_VASOS 
img34_patch_168   	 TEM_VASOS 
img34_patch_169   	 TEM_VASOS 
img34_patch_170   	 TEM_VASOS 
img34_patch_171   	 TEM_VASOS 
img34_patch_172   	 TEM_VASOS 
img34_patch_173   	 TEM_VASOS 
img34_patch_174   	 TEM_VASOS 
img34_patch_175   	 TEM_VASOS 
img34_patch_176   	 TEM_VASOS 
img34_patch_177   	 TEM_VASOS 
img34_patch_178   	 TEM_VASOS 
img34_patch_179   	 NAO_TEM_VASOS 
img34_patch_180   	 TEM_VASOS 
img34_patch_181   	 TEM_VASOS 
img34_patch_182   	 NAO_TEM_VASOS 
img34_patch_183   	 TEM_VASOS 
img34_patch_184   	 NAO_TEM_VASOS 
img34_patch_185   	 NAO_TEM_VASOS 
img34_patch_186   	 NAO_TEM_VASOS 
img34_patch_187   	 TEM_VASOS 
img34_patch_188   	 TEM_VASOS 
img34_patch_189   	 TEM_VASOS 
img34_patch_190   	 TEM_VASOS 
img34_patch_191   	 TEM_VASOS 
img34_patch_192   	 NAO_TEM_VASOS 
img34_patch_193   	 NAO_TEM_VASOS 
img34_patch_194   	 TEM_VASOS 
img34_patch_195   	 TEM_VASOS 
img34_patch_196   	 TEM_VASOS 
img34_patch_197   	 TEM_VASOS 
img34_patch_198   	 TEM_VASOS 
img34_patch_199   	 NAO_TEM_VASOS 
img34_patch_200   	 NAO_TEM_VASOS 
img34_patch_201   	 NAO_TEM_VASOS 
img34_patch_202   	 NAO_TEM_VASOS 
img34_patch_203   	 TEM_VASOS 
img34_patch_204   	 TEM_VASOS 
img34_patch_205   	 TEM_VASOS 
img34_patch_206   	 TEM_VASOS 
img34_patch_207   	 NAO_TEM_VASOS 
img34_patch_208   	 TEM_VASOS 
img34_patch_209   	 TEM_VASOS 
img34_patch_210   	 TEM_VASOS 
img34_patch_211   	 TEM_VASOS 
img34_patch_212   	 TEM_VASOS 
img34_patch_213   	 TEM_VASOS 
img34_patch_214   	 NAO_TEM_VASOS 
img34_patch_215   	 NAO_TEM_VASOS 
img34_patch_216   	 NAO_TEM_VASOS 
img34_patch_217   	 NAO_TEM_VASOS 
img34_patch_218   	 TEM_VASOS 
img34_patch_219   	 TEM_VASOS 
img34_patch_220   	 TEM_VASOS 
img34_patch_221   	 NAO_TEM_VASOS 
img34_patch_222   	 NAO_TEM_VASOS 
img34_patch_223   	 NAO_TEM_VASOS 
img34_patch_224   	 NAO_TEM_VASOS 
img34_patch_225   	 TEM_VASOS 
img34_patch_226   	 TEM_VASOS 
img34_patch_227   	 TEM_VASOS 
img34_patch_228   	 TEM_VASOS 
img34_patch_229   	 TEM_VASOS 
img34_patch_230   	 TEM_VASOS 
img34_patch_231   	 NAO_TEM_VASOS 
img34_patch_232   	 NAO_TEM_VASOS 
img34_patch_233   	 TEM_VASOS 
img34_patch_234   	 NAO_TEM_VASOS 
img34_patch_235   	 NAO_TEM_VASOS 
img34_patch_236   	 NAO_TEM_VASOS 
img34_patch_237   	 NAO_TEM_VASOS 
img34_patch_238   	 NAO_TEM_VASOS 
img34_patch_239   	 NAO_TEM_VASOS 
img34_patch_240   	 TEM_VASOS 
img34_patch_241   	 TEM_VASOS 
img34_patch_242   	 NAO_TEM_VASOS 
img34_patch_243   	 TEM_VASOS 
img34_patch_244   	 TEM_VASOS 
img34_patch_245   	 TEM_VASOS 
img34_patch_246   	 NAO_TEM_VASOS 
img34_patch_247   	 TEM_VASOS 
img34_patch_248   	 NAO_TEM_VASOS 
img34_patch_249   	 NAO_TEM_VASOS 
img34_patch_250   	 NAO_TEM_VASOS 
img34_patch_251   	 NAO_TEM_VASOS 
img34_patch_252   	 NAO_TEM_VASOS 
img34_patch_253   	 NAO_TEM_VASOS 
img34_patch_254   	 TEM_VASOS 
img34_patch_255   	 NAO_TEM_VASOS 
img34_patch_256   	 NAO_TEM_VASOS 
img34_patch_257   	 TEM_VASOS 
img34_patch_258   	 TEM_VASOS 
img34_patch_259   	 NAO_TEM_VASOS 
img34_patch_260   	 NAO_TEM_VASOS 
img34_patch_261   	 NAO_TEM_VASOS 
img34_patch_262   	 NAO_TEM_VASOS 
img34_patch_263   	 NAO_TEM_VASOS 
img34_patch_264   	 NAO_TEM_VASOS 
img34_patch_265   	 NAO_TEM_VASOS 
img34_patch_266   	 NAO_TEM_VASOS 
img34_patch_267   	 NAO_TEM_VASOS 
img34_patch_268   	 NAO_TEM_VASOS 
img35_patch_0   	 TEM_VASOS 
img35_patch_1   	 TEM_VASOS 
img35_patch_2   	 TEM_VASOS 
img35_patch_3   	 TEM_VASOS 
img35_patch_4   	 TEM_VASOS 
img35_patch_5   	 TEM_VASOS 
img35_patch_6   	 NAO_TEM_VASOS 
img35_patch_7   	 TEM_VASOS 
